,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
17,0022300354,1610612761,TOR,Toronto,1629018,Gary Trent Jr.,Gary,,,34.000000:45,9.0,17.0,0.529,4.0,10.0,0.4,0.0,0.0,0.0,0.0,10.0,10.0,3.0,1.0,0.0,1.0,1.0,22.0,25.0
18,0022300354,1610612761,TOR,Toronto,1630201,Malachi Flynn,Malachi,,,16.000000:20,1.0,6.0,0.167,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0
19,0022300354,1610612761,TOR,Toronto,1630173,Precious Achiuwa,Precious,,,17.000000:46,5.0,9.0,0.556,0.0,1.0,0.0,2.0,4.0,0.5,5.0,2.0,7.0,1.0,1.0,0.0,0.0,1.0,12.0,12.0
20,0022300354,1610612761,TOR,Toronto,1628449,Chris Boucher,Chris,,,14.000000:47,3.0,6.0,0.5,0.0,1.0,0.0,1.0,2.0,0.5,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,7.0,7.0
0,0022300355,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,F,,23.000000:08,2.0,7.0,0.286,1.0,5.0,0.2,0.0,0.0,0.0,2.0,3.0,5.0,1.0,0.0,0.0,1.0,3.0,5.0,-26.0
1,0022300355,1610612763,MEM,Memphis,1628991,Jaren Jackson Jr.,Jaren,F,,25.000000:13,3.0,7.0,0.429,1.0,4.0,0.25,4.0,5.0,0.8,0.0,5.0,5.0,1.0,1.0,0.0,2.0,3.0,11.0,-15.0
2,0022300355,1610612763,MEM,Memphis,1630214,Xavier Tillman,Xavier,C,,24.000000:41,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.0,1.0,1.0,1.0,1.0,0.0,-15.0
3,0022300355,1610612763,MEM,Memphis,1630217,Desmond Bane,Desmond,G,,27.000000:56,6.0,14.0,0.429,4.0,9.0,0.444,1.0,2.0,0.5,0.0,1.0,1.0,5.0,0.0,1.0,5.0,1.0,17.0,-18.0
4,0022300355,1610612763,MEM,Memphis,1631367,Jacob Gilyard,Jacob,G,,34.000000:05,4.0,9.0,0.444,4.0,6.0,0.667,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,3.0,2.0,12.0,-3.0
5,0022300355,1610612763,MEM,Memphis,1629723,John Konchar,John,,,16.000000:54,1.0,3.0,0.333,1.0,3.0,0.333,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,5.0,-20.0
6,0022300355,1610612763,MEM,Memphis,1630583,Santi Aldama,Santi,,,19.000000:58,2.0,10.0,0.2,2.0,7.0,0.286,3.0,4.0,0.75,2.0,7.0,9.0,1.0,0.0,0.0,1.0,1.0,9.0,-21.0
7,0022300355,1610612763,MEM,Memphis,1631223,David Roddy,David,,,22.000000:17,2.0,5.0,0.4,1.0,3.0,0.333,3.0,3.0,1.0,0.0,4.0,4.0,1.0,1.0,0.0,3.0,1.0,8.0,-1.0
8,0022300355,1610612763,MEM,Memphis,1630533,Ziaire Williams,Ziaire,,,21.000000:48,6.0,12.0,0.5,2.0,7.0,0.286,5.0,5.0,1.0,0.0,7.0,7.0,5.0,0.0,0.0,4.0,3.0,19.0,6.0
9,0022300355,1610612763,MEM,Memphis,1641713,GG Jackson,GG,,,12.000000:00,3.0,6.0,0.5,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,9.0
10,0022300355,1610612763,MEM,Memphis,1631222,Jake LaRavia,Jake,,,12.000000:00,1.0,4.0,0.25,1.0,4.0,0.25,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0
12,0022300355,1610612760,OKC,Oklahoma City,1629652,Luguentz Dort,Luguentz,F,,21.000000:18,4.0,7.0,0.571,3.0,6.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,11.0,24.0
13,0022300355,1610612760,OKC,Oklahoma City,1631114,Jalen Williams,Jalen,F,,28.000000:25,3.0,9.0,0.333,1.0,3.0,0.333,3.0,4.0,0.75,0.0,4.0,4.0,5.0,2.0,1.0,0.0,2.0,10.0,14.0
14,0022300355,1610612760,OKC,Oklahoma City,1631096,Chet Holmgren,Chet,C,,24.000000:54,7.0,14.0,0.5,2.0,4.0,0.5,1.0,1.0,1.0,2.0,4.0,6.0,2.0,1.0,7.0,2.0,2.0,17.0,13.0
15,0022300355,1610612760,OKC,Oklahoma City,1630581,Josh Giddey,Josh,G,,23.000000:48,6.0,12.0,0.5,0.0,4.0,0.0,4.0,4.0,1.0,3.0,9.0,12.0,4.0,1.0,0.0,1.0,0.0,16.0,16.0
16,0022300355,1610612760,OKC,Oklahoma City,1628983,Shai Gilgeous-Alexander,Shai,G,,28.000000:24,8.0,18.0,0.444,1.0,3.0,0.333,13.0,14.0,0.929,0.0,9.0,9.0,5.0,4.0,0.0,2.0,4.0,30.0,30.0
17,0022300355,1610612760,OKC,Oklahoma City,1641717,Cason Wallace,Cason,,,16.000000:48,3.0,6.0,0.5,1.0,4.0,0.25,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,7.0,12.0
18,0022300355,1610612760,OKC,Oklahoma City,1631119,Jaylin Williams,Jaylin,,,9.000000:12,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0
19,0022300355,1610612760,OKC,Oklahoma City,1629026,Kenrich Williams,Kenrich,,,15.000000:29,2.0,3.0,0.667,2.0,3.0,0.667,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,6.0,26.0
20,0022300355,1610612760,OKC,Oklahoma City,1630198,Isaiah Joe,Isaiah,,,19.000000:28,2.0,5.0,0.4,1.0,3.0,0.333,0.0,0.0,0.0,1.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,5.0,11.0
21,0022300355,1610612760,OKC,Oklahoma City,1631172,Ousmane Dieng,Ousmane,,,19.000000:18,2.0,5.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,4.0,-9.0
22,0022300355,1610612760,OKC,Oklahoma City,1630598,Aaron Wiggins,Aaron,,,11.000000:44,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,-8.0
23,0022300355,1610612760,OKC,Oklahoma City,203995,Vasilije Micic,Vasilije,,,7.000000:18,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-10.0
24,0022300355,1610612760,OKC,Oklahoma City,1630846,Olivier Sarr,Olivier,,,6.000000:57,3.0,5.0,0.6,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,-12.0
25,0022300355,1610612760,OKC,Oklahoma City,1630544,Tre Mann,Tre,,,6.000000:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,-12.0
0,0022300356,1610612742,DAL,Dallas,1627884,Derrick Jones Jr.,Derrick,F,,24.000000:23,3.0,9.0,0.333,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,6.0,-11.0
1,0022300356,1610612742,DAL,Dallas,1629684,Grant Williams,Grant,F,,22.000000:19,3.0,8.0,0.375,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,7.0,-13.0
2,0022300356,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,C,,23.000000:20,4.0,6.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,0.0,0.0,0.0,1.0,4.0,8.0,-17.0
3,0022300356,1610612742,DAL,Dallas,203957,Dante Exum,Dante,G,,22.000000:44,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,11.0,-14.0
4,0022300356,1610612742,DAL,Dallas,1629029,Luka Doncic,Luka,G,,36.000000:22,13.0,24.0,0.542,6.0,12.0,0.5,6.0,10.0,0.6,3.0,8.0,11.0,8.0,0.0,0.0,3.0,1.0,38.0,-29.0
5,0022300356,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,Tim,,,21.000000:47,3.0,12.0,0.25,2.0,9.0,0.222,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,8.0,-7.0
6,0022300356,1610612742,DAL,Dallas,1641765,Olivier-Maxence Prosper,Olivier-Maxence,,,20.000000:02,1.0,5.0,0.2,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,2.0,-6.0
7,0022300356,1610612742,DAL,Dallas,202693,Markieff Morris,Markieff,,,13.000000:17,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,-11.0
8,0022300356,1610612742,DAL,Dallas,203552,Seth Curry,Seth,,,6.000000:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0
9,0022300356,1610612742,DAL,Dallas,1630702,Jaden Hardy,Jaden,,,18.000000:39,3.0,9.0,0.333,2.0,3.0,0.667,1.0,2.0,0.5,0.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,9.0,-13.0
10,0022300356,1610612742,DAL,Dallas,1630639,A.J. Lawson,A.J.,,,14.000000:50,2.0,4.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,6.0,-9.0
11,0022300356,1610612742,DAL,Dallas,1630535,Greg Brown III,Greg,,,8.000000:44,2.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,0.2,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0
12,0022300356,1610612742,DAL,Dallas,1626158,Richaun Holmes,Richaun,,,6.000000:36,1.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
14,0022300356,1610612743,DEN,Denver,1629008,Michael Porter Jr.,Michael,F,,22.000000:41,3.0,8.0,0.375,2.0,3.0,0.667,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,2.0,1.0,8.0,13.0
15,0022300356,1610612743,DEN,Denver,203932,Aaron Gordon,Aaron,F,,24.000000:15,7.0,9.0,0.778,2.0,3.0,0.667,5.0,6.0,0.833,1.0,4.0,5.0,5.0,1.0,0.0,0.0,1.0,21.0,18.0
16,0022300356,1610612743,DEN,Denver,203999,Nikola Jokic,Nikola,C,,27.000000:50,3.0,8.0,0.375,0.0,1.0,0.0,2.0,2.0,1.0,1.0,8.0,9.0,7.0,2.0,0.0,2.0,2.0,8.0,16.0
17,0022300356,1610612743,DEN,Denver,203484,Kentavious Caldwell-Pope,Kentavious,G,,26.000000:26,4.0,6.0,0.667,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,9.0,17.0
18,0022300356,1610612743,DEN,Denver,1627750,Jamal Murray,Jamal,G,,24.000000:45,8.0,14.0,0.571,4.0,4.0,1.0,2.0,2.0,1.0,0.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,22.0,18.0
19,0022300356,1610612743,DEN,Denver,202704,Reggie Jackson,Reggie,,,18.000000:35,9.0,12.0,0.75,1.0,3.0,0.333,1.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,20.0,14.0
20,0022300356,1610612743,DEN,Denver,1631212,Peyton Watson,Peyton,,,23.000000:45,3.0,5.0,0.6,2.0,3.0,0.667,2.0,4.0,0.5,1.0,6.0,7.0,3.0,1.0,1.0,0.0,1.0,10.0,8.0
21,0022300356,1610612743,DEN,Denver,1631124,Julian Strawther,Julian,,,21.000000:04,5.0,10.0,0.5,2.0,4.0,0.5,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,12.0,9.0
22,0022300356,1610612743,DEN,Denver,1631128,Christian Braun,Christian,,,20.000000:09,2.0,4.0,0.5,0.0,1.0,0.0,2.0,3.0,0.667,0.0,4.0,4.0,1.0,0.0,0.0,1.0,4.0,6.0,19.0
23,0022300356,1610612743,DEN,Denver,1630192,Zeke Nnaji,Zeke,,,20.000000:10,5.0,8.0,0.625,0.0,2.0,0.0,4.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,14.0,10.0
24,0022300356,1610612743,DEN,Denver,203200,Justin Holiday,Justin,,,5.000000:10,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-6.0
25,0022300356,1610612743,DEN,Denver,1631221,Collin Gillespie,Collin,,,5.000000:10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-6.0
0,0022300357,1610612751,BKN,Brooklyn,1628969,Mikal Bridges,Mikal,F,,35.000000:15,4.0,16.0,0.25,3.0,8.0,0.375,2.0,5.0,0.4,0.0,1.0,1.0,5.0,0.0,0.0,2.0,3.0,13.0,-19.0
1,0022300357,1610612751,BKN,Brooklyn,1629661,Cameron Johnson,Cameron,F,,26.000000:48,2.0,9.0,0.222,1.0,5.0,0.2,2.0,2.0,1.0,1.0,4.0,5.0,1.0,1.0,0.0,1.0,1.0,7.0,-6.0
2,0022300357,1610612751,BKN,Brooklyn,1629651,Nic Claxton,Nic,C,,26.000000:21,4.0,5.0,0.8,0.0,0.0,0.0,3.0,4.0,0.75,2.0,5.0,7.0,0.0,0.0,3.0,3.0,3.0,11.0,-18.0
3,0022300357,1610612751,BKN,Brooklyn,1630560,Cam Thomas,Cam,G,,36.000000:48,12.0,23.0,0.522,5.0,7.0,0.714,3.0,3.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,32.0,-17.0
4,0022300357,1610612751,BKN,Brooklyn,203915,Spencer Dinwiddie,Spencer,G,,36.000000:22,7.0,15.0,0.467,1.0,6.0,0.167,2.0,3.0,0.667,1.0,7.0,8.0,11.0,0.0,2.0,1.0,0.0,17.0,-16.0
5,0022300357,1610612751,BKN,Brooklyn,1627827,Dorian Finney-Smith,Dorian,,,21.000000:13,2.0,7.0,0.286,2.0,5.0,0.4,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,4.0,6.0,-7.0
6,0022300357,1610612751,BKN,Brooklyn,1630549,Day'Ron Sharpe,Day'Ron,,,16.000000:24,3.0,5.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,6.0,6.0
7,0022300357,1610612751,BKN,Brooklyn,1626220,Royce O'Neale,Royce,,,23.000000:14,2.0,6.0,0.333,2.0,6.0,0.333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,-11.0
8,0022300357,1610612751,BKN,Brooklyn,1630592,Jalen Wilson,Jalen,,,7.000000:37,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,4.0
9,0022300357,1610612751,BKN,Brooklyn,1630570,Trendon Watford,Trendon,,,7.000000:07,2.0,3.0,0.667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,5.0,-1.0
10,0022300357,1610612751,BKN,Brooklyn,1628385,Harry Giles III,Harry,,,2.000000:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0022300357,1610612762,UTA,Utah,1631323,Simone Fontecchio,Simone,F,,24.000000:32,1.0,7.0,0.143,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,3.0,2.0,9.0
13,0022300357,1610612762,UTA,Utah,1628374,Lauri Markkanen,Lauri,F,,28.000000:57,6.0,14.0,0.429,1.0,5.0,0.2,7.0,7.0,1.0,1.0,9.0,10.0,4.0,0.0,1.0,2.0,1.0,20.0,15.0
14,0022300357,1610612762,UTA,Utah,1631117,Walker Kessler,Walker,C,,32.000000:08,6.0,8.0,0.75,0.0,0.0,0.0,2.0,4.0,0.5,3.0,11.0,14.0,0.0,0.0,5.0,1.0,1.0,14.0,9.0
15,0022300357,1610612762,UTA,Utah,1629012,Collin Sexton,Collin,G,,35.000000:04,6.0,17.0,0.353,3.0,7.0,0.429,12.0,13.0,0.923,1.0,2.0,3.0,6.0,0.0,0.0,2.0,3.0,27.0,18.0
16,0022300357,1610612762,UTA,Utah,1629659,Talen Horton-Tucker,Talen,G,,31.000000:08,11.0,19.0,0.579,5.0,7.0,0.714,0.0,0.0,0.0,0.0,3.0,3.0,6.0,2.0,0.0,1.0,2.0,27.0,18.0
17,0022300357,1610612762,UTA,Utah,203482,Kelly Olynyk,Kelly,,,19.000000:47,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,3.0,1.0,0.0,0.0,4.0,2.0,2.0
18,0022300357,1610612762,UTA,Utah,1627739,Kris Dunn,Kris,,,15.000000:54,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,1.0,4.0,6.0
19,0022300357,1610612762,UTA,Utah,1630534,Ochai Agbaji,Ochai,,,23.000000:25,6.0,10.0,0.6,1.0,5.0,0.2,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,13.0,13.0
20,0022300357,1610612762,UTA,Utah,1628381,John Collins,John,,,20.000000:21,4.0,9.0,0.444,3.0,4.0,0.75,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,4.0,2.0,11.0,5.0
21,0022300357,1610612762,UTA,Utah,1641707,Taylor Hendricks,Taylor,,,6.000000:42,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,-8.0
22,0022300357,1610612762,UTA,Utah,1629677,Luka Samanic,Luka,,,2.000000:02,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,-2.0
0,0022300358,1610612764,WAS,Washington,1630166,Deni Avdija,Deni,F,,23.000000:28,3.0,8.0,0.375,1.0,3.0,0.333,2.0,4.0,0.5,0.0,5.0,5.0,3.0,1.0,0.0,2.0,5.0,9.0,-23.0
1,0022300358,1610612764,WAS,Washington,1628398,Kyle Kuzma,Kyle,F,,29.000000:12,8.0,16.0,0.5,3.0,7.0,0.429,8.0,8.0,1.0,0.0,8.0,8.0,1.0,0.0,1.0,3.0,1.0,27.0,-23.0
2,0022300358,1610612764,WAS,Washington,1629655,Daniel Gafford,Daniel,C,,24.000000:38,3.0,5.0,0.6,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,5.0,1.0,0.0,3.0,0.0,4.0,8.0,-27.0
3,0022300358,1610612764,WAS,Washington,1629673,Jordan Poole,Jordan,G,,28.000000:32,10.0,18.0,0.556,8.0,13.0,0.615,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,28.0,-8.0
4,0022300358,1610612764,WAS,Washington,1626145,Tyus Jones,Tyus,G,,28.000000:19,7.0,10.0,0.7,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,0.0,0.0,0.0,16.0,-20.0
5,0022300358,1610612764,WAS,Washington,1641731,Bilal Coulibaly,Bilal,,,33.000000:02,3.0,7.0,0.429,0.0,2.0,0.0,5.0,7.0,0.714,1.0,3.0,4.0,2.0,0.0,1.0,0.0,1.0,11.0,1.0
6,0022300358,1610612764,WAS,Washington,1630557,Corey Kispert,Corey,,,20.000000:32,2.0,6.0,0.333,2.0,5.0,0.4,1.0,2.0,0.5,0.0,3.0,3.0,3.0,0.0,0.0,2.0,1.0,7.0,4.0
7,0022300358,1610612764,WAS,Washington,203488,Mike Muscala,Mike,,,23.000000:22,2.0,3.0,0.667,1.0,1.0,1.0,6.0,6.0,1.0,1.0,5.0,6.0,2.0,1.0,1.0,2.0,3.0,11.0,15.0
8,0022300358,1610612764,WAS,Washington,1630264,Anthony Gill,Anthony,,,19.000000:33,2.0,5.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,4.0,9.0
9,0022300358,1610612764,WAS,Washington,1630647,Eugene Omoruyi,Eugene,,,4.000000:41,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0
10,0022300358,1610612764,WAS,Washington,1630215,Jared Butler,Jared,,,4.000000:41,3.0,4.0,0.75,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0
11,0022300358,1610612758,SAC,Sacramento,203084,Harrison Barnes,Harrison,F,,33.000000:37,8.0,11.0,0.727,2.0,4.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,19.0,22.0
12,0022300358,1610612758,SAC,Sacramento,1631099,Keegan Murray,Keegan,F,,32.000000:13,9.0,17.0,0.529,4.0,7.0,0.571,3.0,3.0,1.0,1.0,4.0,5.0,4.0,1.0,0.0,0.0,4.0,25.0,20.0
13,0022300358,1610612758,SAC,Sacramento,1627734,Domantas Sabonis,Domantas,C,,32.000000:08,11.0,16.0,0.688,1.0,1.0,1.0,5.0,6.0,0.833,3.0,10.0,13.0,12.0,0.0,1.0,2.0,1.0,28.0,25.0
14,0022300358,1610612758,SAC,Sacramento,1628989,Kevin Huerter,Kevin,G,,23.000000:11,4.0,8.0,0.5,1.0,4.0,0.25,2.0,2.0,1.0,0.0,4.0,4.0,2.0,0.0,1.0,0.0,4.0,11.0,14.0
15,0022300358,1610612758,SAC,Sacramento,1628368,De'Aaron Fox,De'Aaron,G,,33.000000:04,10.0,19.0,0.526,2.0,7.0,0.286,8.0,12.0,0.667,0.0,5.0,5.0,6.0,3.0,1.0,1.0,2.0,30.0,20.0
16,0022300358,1610612758,SAC,Sacramento,1628370,Malik Monk,Malik,,,21.000000:35,3.0,7.0,0.429,3.0,6.0,0.5,1.0,2.0,0.5,0.0,1.0,1.0,6.0,0.0,1.0,1.0,3.0,10.0,3.0
17,0022300358,1610612758,SAC,Sacramento,1631165,Keon Ellis,Keon,,,14.000000:42,1.0,5.0,0.2,1.0,5.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,3.0,1.0
18,0022300358,1610612758,SAC,Sacramento,1626168,Trey Lyles,Trey,,,17.000000:48,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
19,0022300358,1610612758,SAC,Sacramento,1628426,Sasha Vezenkov,Sasha,,,11.000000:46,3.0,5.0,0.6,2.0,3.0,0.667,0.0,0.0,0.0,4.0,3.0,7.0,1.0,2.0,0.0,1.0,1.0,8.0,-4.0
20,0022300358,1610612758,SAC,Sacramento,1629308,Juan Toscano-Anderson,Juan,,,4.000000:48,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,-11.0
21,0022300358,1610612758,SAC,Sacramento,1630556,Kessler Edwards,Kessler,,,3.000000:56,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,-7.0
22,0022300358,1610612758,SAC,Sacramento,1630537,Chris Duarte,Chris,,,3.000000:56,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0
23,0022300358,1610612758,SAC,Sacramento,1630558,Davion Mitchell,Davion,,,3.000000:38,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,-6.0
24,0022300358,1610612758,SAC,Sacramento,1641732,Colby Jones,Colby,,,3.000000:38,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,-6.0
0,0022300359,1610612752,NYK,New York,1629628,RJ Barrett,RJ,F,,30.000000:05,3.0,10.0,0.3,0.0,2.0,0.0,6.0,6.0,1.0,1.0,4.0,5.0,4.0,0.0,1.0,1.0,2.0,12.0,-7.0
1,0022300359,1610612752,NYK,New York,203944,Julius Randle,Julius,F,,43.000000:21,12.0,22.0,0.545,1.0,4.0,0.25,2.0,2.0,1.0,1.0,13.0,14.0,3.0,0.0,0.0,2.0,3.0,27.0,17.0
2,0022300359,1610612752,NYK,New York,1630579,Jericho Sims,Jericho,C,,3.000000:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0
3,0022300359,1610612752,NYK,New York,1628978,Donte DiVincenzo,Donte,G,,19.000000:14,3.0,5.0,0.6,2.0,4.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,8.0,-2.0
4,0022300359,1610612752,NYK,New York,1628973,Jalen Brunson,Jalen,G,,36.000000:44,10.0,21.0,0.476,3.0,6.0,0.5,6.0,6.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,4.0,0.0,29.0,1.0
5,0022300359,1610612752,NYK,New York,1628392,Isaiah Hartenstein,Isaiah,,,38.000000:51,3.0,4.0,0.75,0.0,0.0,0.0,3.0,6.0,0.5,7.0,10.0,17.0,2.0,2.0,2.0,1.0,3.0,9.0,15.0
6,0022300359,1610612752,NYK,New York,1628404,Josh Hart,Josh,,,22.000000:24,2.0,6.0,0.333,0.0,3.0,0.0,2.0,2.0,1.0,0.0,5.0,5.0,2.0,0.0,1.0,4.0,1.0,6.0,0.0
7,0022300359,1610612752,NYK,New York,1630193,Immanuel Quickley,Immanuel,,,28.000000:46,8.0,15.0,0.533,3.0,7.0,0.429,1.0,1.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,20.0,7.0
8,0022300359,1610612752,NYK,New York,1629656,Quentin Grimes,Quentin,,,11.000000:26,1.0,5.0,0.2,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,4.0
